Index,TARGETID,TARGET_RA,TARGET_DEC,SURVEY,PROGRAM,HEALPIX,objName,gPSFMag,rPSFMag,iPSFMag,zPSFMag,yPSFMag,gPSFMagErr,rPSFMagErr,iPSFMagErr,zPSFMagErr,yPSFMagErr,gKronMag,rKronMag,iKronMag,zKronMag,yKronMag,gKronMagErr,rKronMagErr,iKronMagErr,zKronMagErr,yKronMagErr,gKronRad,rKronRad,iKronRad,zKronRad,yKronRad,gexpTime,rexpTime,iexpTime,zexpTime,yexpTime,distance,Index,processing_index,original_index
0,39633001113453492,220.45365853904605,35.9485744519125,main,bright,9194,PSO J220.4537+35.9486,21.725099563598633,20.360200881958008,19.671300888061523,19.306900024414062,19.123899459838867,0.061177998781204224,0.016373999416828156,0.006955000106245279,0.01297600008547306,0.02566399984061718,21.32390022277832,19.923500061035156,19.263500213623047,18.769100189208984,18.65019989013672,0.07407300174236298,0.022369999438524246,0.010780000127851963,0.01819700002670288,0.03316500037908554,2.877609968185425,3.5139200687408447,3.590749979019165,3.530709981918335,3.0627501010894775,559.0,760.0,1620.0,570.0,580.0,0.010522117154265901,4999,4999,4999
1,39633001113453492,220.45365853904605,35.9485744519125,main,dark,9194,PSO J220.4537+35.9486,21.725099563598633,20.360200881958008,19.671300888061523,19.306900024414062,19.123899459838867,0.061177998781204224,0.016373999416828156,0.006955000106245279,0.01297600008547306,0.02566399984061718,21.32390022277832,19.923500061035156,19.263500213623047,18.769100189208984,18.65019989013672,0.07407300174236298,0.022369999438524246,0.010780000127851963,0.01819700002670288,0.03316500037908554,2.877609968185425,3.5139200687408447,3.590749979019165,3.530709981918335,3.0627501010894775,559.0,760.0,1620.0,570.0,580.0,0.010522117154265901,5000,5000,5000
2,39633001188950075,225.9256046544109,35.997341145036806,main,bright,9178,PSO J225.9256+35.9973,21.335800170898438,20.02079963684082,19.531400680541992,19.317899703979492,19.063899993896484,0.03159800171852112,0.010824999772012234,0.005694999825209379,0.010312999598681927,0.02314399927854538,21.17259979248047,19.786500930786133,19.266399383544922,19.03260040283203,18.87579917907715,0.04151599854230881,0.014883000403642654,0.008320000022649765,0.014933000318706036,0.03245300054550171,2.705130100250244,3.206510066986084,3.1395299434661865,2.850909948348999,2.546560049057007,817.0,800.0,1800.0,810.0,760.0,0.009593279084525045,5001,5001,5001
3,39633001188950075,225.9256046544109,35.997341145036806,main,bright,9178,PSO J225.9256+35.9973,21.37689971923828,19.995100021362305,19.530000686645508,19.375600814819336,19.08180046081543,0.03229700028896332,0.011215000413358212,0.005869000218808651,0.010143999941647053,0.02455499954521656,21.150299072265625,19.80459976196289,19.266199111938477,19.050899505615234,18.880599975585938,0.04258900135755539,0.01563899964094162,0.008515000343322754,0.01474899984896183,0.03449000045657158,2.7935099601745605,3.2529499530792236,3.189419984817505,2.7594799995422363,2.516779899597168,903.0,800.0,1800.0,840.0,840.0,0.009593279084525045,5001,5001,5001
4,39633001193147599,226.4878789741011,35.891619064824454,main,dark,9179,PSO J226.4879+35.8916,21.921499252319336,20.358999252319336,19.6875,19.367900848388672,19.23590087890625,0.04170599952340126,0.014999999664723873,0.007240000180900097,0.011013999581336975,0.026587000116705894,21.59869956970215,19.778099060058594,18.976299285888672,18.70009994506836,18.466400146484375,0.050985999405384064,0.018750999122858047,0.010669000446796417,0.015250000171363354,0.029285000637173653,2.8474600315093994,4.05325984954834,4.684420108795166,3.9189000129699707,3.4730799198150635,946.0,960.0,1980.0,840.0,840.0,0.012183281854939146,5002,5002,5002
5,39633001222506424,228.5473881651863,36.12374798033832,main,dark,9174,PSO J228.5474+36.1238,22.20800018310547,20.583999633789062,19.77519989013672,19.466699600219727,19.26110076904297,0.07438100129365921,0.021333999931812286,0.010196000337600708,0.014442999847233295,0.03009999915957451,22.113300323486328,20.32830047607422,19.365400314331055,19.088899612426758,18.881500244140625,0.0937340036034584,0.028327999636530876,0.014677999541163445,0.019012000411748886,0.03878000006079674,2.4325098991394043,3.052459955215454,3.4453699588775635,2.9293899536132812,2.6735100746154785,860.0,960.0,1560.0,660.0,680.0,0.015032480874200846,5003,5003,5003
6,39633001293807857,233.6470166048746,35.92862201239151,main,bright,9772,PSO J233.6470+35.9286,20.583599090576172,19.280000686645508,18.77589988708496,18.572099685668945,18.332500457763672,0.014928000047802925,0.0059009999968111515,0.004497000016272068,0.008500000461935997,0.011083000339567661,20.259899139404297,18.880399703979492,18.36949920654297,18.17329978942871,18.003599166870117,0.019626999273896217,0.00837900023907423,0.006564999930560589,0.01215600036084652,0.016049999743700027,3.0768001079559326,3.752729892730713,3.755769968032837,3.4708199501037598,3.2157199382781982,1118.0,1040.0,1800.0,780.0,980.0,0.015267620626112529,5005,5005,5005
7,39633001537077653,251.53381042986135,36.05221257392839,main,bright,9431,PSO J251.5338+36.0522,21.68560028076172,20.153799057006836,19.52910041809082,19.215900421142578,18.95639991760254,0.0407710000872612,0.011939000338315964,0.00688599981367588,0.011864000000059605,0.020654000341892242,21.403900146484375,19.785900115966797,19.2539005279541,18.864999771118164,18.74340057373047,0.05041800066828728,0.01755700074136257,0.00942699983716011,0.01660499908030033,0.03027700074017048,2.5789198875427246,3.2160699367523193,3.0336101055145264,3.084929943084717,2.649970054626465,774.0,1076.0,1710.0,720.0,920.0,0.010464869183882787,5006,5006,5006
8,39633001541275208,252.04993920822488,36.02716304612369,sv3,bright,9429,PSO J252.0499+36.0272,20.517799377441406,19.31920051574707,18.835500717163086,18.48940086364746,18.32159996032715,0.014333000406622887,0.00532800005748868,0.005210000090301037,0.006752000190317631,0.012167000211775303,20.186100006103516,18.930500030517578,18.3976993560791,18.121400833129883,17.775699615478516,0.018919000402092934,0.006856000050902367,0.006661999970674515,0.010060999542474747,0.019014999270439148,3.1157898902893066,3.2508199214935303,3.586019992828369,3.482789993286133,3.9412600994110107,817.0,1036.0,1575.0,960.0,900.0,0.01106879279764322,5007,5007,5007
9,39633001587412917,255.4465004321621,36.11402522695491,main,bright,9513,PSO J255.4465+36.1140,19.31290054321289,18.35919952392578,17.946300506591797,17.651899337768555,17.48310089111328,0.006300000008195639,0.0033680000342428684,0.0016299999551847577,0.0036510000936686993,0.005929000210016966,18.071300506591797,17.14929962158203,16.834699630737305,16.513200759887695,16.351900100708008,0.005272999871522188,0.003642000025138259,0.001787999994121492,0.004989000037312508,0.007631999906152487,5.349209785461426,6.714960098266602,6.3742499351501465,7.183040142059326,6.188370227813721,989.0,1120.0,3360.0,600.0,780.0,0.011199785274984792,5008,5008,5008
